what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023120115
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023154645
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344023157605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344023234765
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023240175
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023241355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1344023260155
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023270545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1344023273535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344023282015
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023293405
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023299085
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1344023303095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023308485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023310265
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023322045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023324715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023325925
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023344925
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1344023384805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023393795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023394005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023426575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023429775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1344023446515
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023481325
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023504225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023511415
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023529971
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023533021
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023544471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023544991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344023596651
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1344023598501
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023598851
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344023598931
