what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341189971500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341189976590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190062697
opened,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1341190064037
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1341190064292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190071632
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190087912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341190102987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341190103802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190133667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190165514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190193294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190200139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341190201069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341190201549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341190201939
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341190209204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190210709
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190257569
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190280324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190565349
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341190569939
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1341190574794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190591359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190633780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341190646270
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341190660525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190664770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190979117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341190984867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341191036382
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1341191042417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341191053032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341191053297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341191053562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341191054032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1341191054442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341191057997
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1341191067487
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341191074492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341191077482
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341191090997
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1341191094622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341191109017
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341191203279
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341191204294
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341191328600
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1341191328640
