what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344019966043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344019985747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344019987791
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020072413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020072917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020085869
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1344020085926
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344020091327
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showInformation",1344020095152
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1344020097095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020100170
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020101699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1344020101718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020114291
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020123389
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344020124323
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344020124385
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344020133963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1344020143944
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1344020146196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1344020148895
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1344020152032
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1344020152124
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1344020152130
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1344020152139
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020157207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020179188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020206331
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020212844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020213897
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020227285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020235717
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020238849
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020250700
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020265553
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1344020298138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020387817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020390126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020392950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020395928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020441579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1344020445179
